row_idx,gold,pred,latency_s,src_ip
1885,recon,benign,0.0000,192.168.0.128
1886,ddos,benign,0.0000,192.168.0.128
1887,benign,ddos,0.0000,192.168.3.12
1888,recon,benign,0.0000,192.168.0.128
1889,benign,ddos,0.0000,192.168.3.12
1890,benign,ddos,0.0000,192.168.3.12
1891,benign,ddos,0.0000,192.168.3.12
1892,recon,benign,0.0000,192.168.0.128
1893,brute-force,ddos,0.0000,192.168.0.128
1894,recon,benign,0.0000,192.168.0.128
1895,recon,benign,0.0000,192.168.0.128
1896,recon,benign,0.0000,192.168.0.128
1897,recon,benign,0.0000,192.168.0.128
1898,ddos,benign,0.0000,192.168.0.128
1899,injection,ddos,0.0000,192.168.0.128
1900,recon,benign,0.0000,192.168.0.128
1901,recon,benign,0.0000,192.168.0.128
1902,recon,benign,0.0000,192.168.0.128
1903,ddos,benign,0.0000,192.168.0.128
1904,ddos,benign,0.0000,192.168.0.128
1905,brute-force,ddos,0.0000,192.168.0.128
1906,recon,benign,0.0000,192.168.0.128
1907,ddos,benign,0.0000,192.168.0.128
1908,recon,benign,0.0000,192.168.0.128
1909,benign,benign,0.0000,192.168.3.12
1910,recon,benign,0.0000,192.168.0.128
1911,recon,benign,0.0000,192.168.0.128
1912,recon,benign,0.0000,192.168.0.128
1913,recon,benign,0.0000,192.168.0.128
1914,recon,benign,0.0000,192.168.0.128
1915,recon,benign,0.0000,192.168.0.128
1916,benign,ddos,0.0000,192.168.3.12
1917,recon,benign,0.0000,192.168.0.128
1918,recon,benign,0.0000,192.168.0.128
1919,injection,ddos,0.0000,192.168.0.128
1920,benign,ddos,0.0000,192.168.3.12
1921,injection,ddos,0.0000,192.168.0.128
1922,ddos,benign,0.0000,192.168.0.128
1923,recon,benign,0.0000,192.168.0.128
1924,ddos,benign,0.0000,192.168.0.128
1925,injection,ddos,0.0000,192.168.0.128
1926,exfil,benign,0.0000,192.168.0.170
1927,recon,benign,0.0000,192.168.0.128
1928,ddos,benign,0.0000,192.168.0.128
1929,recon,benign,0.0000,192.168.0.128
1930,benign,benign,0.0000,192.168.3.12
1931,ddos,benign,0.0000,192.168.0.128
1932,ddos,benign,0.0000,192.168.0.128
1933,recon,benign,0.0000,192.168.0.128
1934,ddos,benign,0.0000,192.168.0.128
1935,ddos,benign,0.0000,192.168.0.128
1936,exfil,benign,0.0000,192.168.0.170
1937,recon,benign,0.0000,192.168.0.128
1938,benign,benign,0.0000,192.168.3.12
1939,ddos,benign,0.0000,192.168.0.128
1940,ddos,benign,0.0000,192.168.0.128
1941,recon,benign,0.0000,192.168.0.128
1942,brute-force,ddos,0.0000,192.168.0.128
1943,ddos,benign,0.0000,192.168.0.128
1944,benign,ddos,0.0000,192.168.3.12
1945,ddos,benign,0.0000,192.168.0.128
1946,ddos,benign,0.0000,192.168.0.128
1947,ddos,benign,0.0000,192.168.0.128
1948,recon,benign,0.0000,192.168.0.128
1949,ddos,benign,0.0000,192.168.0.128
1950,ddos,benign,0.0000,192.168.0.128
1951,ddos,benign,0.0000,192.168.0.128
1952,ddos,benign,0.0000,192.168.0.128
1953,recon,benign,0.0000,192.168.0.128
1954,ddos,benign,0.0000,192.168.0.128
1955,ddos,benign,0.0000,192.168.0.128
1956,ddos,benign,0.0000,192.168.0.128
1957,brute-force,ddos,0.0000,192.168.0.128
1958,ddos,benign,0.0000,192.168.0.128
1959,ddos,benign,0.0000,192.168.0.128
1960,ddos,benign,0.0000,192.168.0.128
1961,benign,ddos,0.0000,192.168.3.12
1962,benign,ddos,0.0000,192.168.3.12
1963,ddos,benign,0.0000,192.168.0.128
1964,ddos,benign,0.0000,192.168.0.128
1965,ddos,benign,0.0000,192.168.0.128
1966,brute-force,ddos,0.0000,192.168.0.128
1967,benign,benign,0.0000,192.168.3.12
1968,benign,ddos,0.0000,192.168.3.12
1969,recon,benign,0.0000,192.168.0.128
1970,ddos,benign,0.0000,192.168.0.128
1971,recon,benign,0.0000,192.168.0.128
1972,ddos,benign,0.0000,192.168.0.128
1973,recon,benign,0.0000,192.168.0.128
1974,benign,ddos,0.0000,192.168.3.12
1975,recon,benign,0.0000,192.168.0.128
1976,benign,ddos,0.0000,192.168.3.12
1977,benign,ddos,0.0000,192.168.3.12
1978,recon,benign,0.0000,192.168.0.128
1979,ddos,benign,0.0000,192.168.0.128
1980,ddos,benign,0.0000,192.168.0.128
1981,ddos,benign,0.0000,192.168.0.128
1982,recon,benign,0.0000,192.168.0.128
1983,ddos,benign,0.0000,192.168.0.128
1984,recon,benign,0.0000,192.168.0.128
1985,recon,benign,0.0000,192.168.0.128
1986,recon,benign,0.0000,192.168.0.128
1987,ddos,benign,0.0000,192.168.0.128
1988,exfil,benign,0.0000,192.168.0.170
1989,ddos,benign,0.0000,192.168.0.128
1990,recon,benign,0.0000,192.168.0.128
1991,ddos,benign,0.0000,192.168.0.128
1992,ddos,benign,0.0000,192.168.0.128
1993,recon,benign,0.0000,192.168.0.128
1994,benign,benign,0.0000,192.168.3.12
1995,recon,benign,0.0000,192.168.0.128
1996,recon,benign,0.0000,192.168.0.128
1997,recon,benign,0.0000,192.168.0.128
1998,recon,benign,0.0000,192.168.0.128
1999,recon,benign,0.0000,192.168.0.128
2000,ddos,benign,0.0000,192.168.0.128
2001,ddos,benign,0.0000,192.168.0.128
2002,ddos,benign,0.0000,192.168.0.128
2003,ddos,benign,0.0000,192.168.0.128
2004,recon,benign,0.0000,192.168.0.128
2005,ddos,benign,0.0000,192.168.0.128
2006,brute-force,ddos,0.0000,192.168.0.128
2007,injection,ddos,0.0000,192.168.0.128
2008,benign,ddos,0.0000,192.168.3.12
2009,recon,benign,0.0000,192.168.0.128
2010,recon,benign,0.0000,192.168.0.128
2011,brute-force,benign,0.0000,192.168.0.128
2012,brute-force,ddos,0.0000,192.168.0.128
2013,recon,benign,0.0000,192.168.0.128
2014,injection,benign,0.0000,192.168.0.128
2015,recon,benign,0.0000,192.168.0.128
2016,recon,benign,0.0000,192.168.0.128
2017,recon,benign,0.0000,192.168.0.128
2018,ddos,benign,0.0000,192.168.0.128
2019,recon,benign,0.0000,192.168.0.128
2020,recon,benign,0.0000,192.168.0.128
2021,benign,benign,0.0000,192.168.3.12
2022,brute-force,ddos,0.0000,192.168.0.128
2023,brute-force,ddos,0.0000,192.168.0.128
2024,ddos,benign,0.0000,192.168.0.128
2025,injection,ddos,0.0000,192.168.0.128
2026,brute-force,brute-force,0.0000,192.168.0.128
2027,brute-force,ddos,0.0000,192.168.0.128
2028,recon,benign,0.0000,192.168.0.128
2029,benign,ddos,0.0000,192.168.3.12
2030,exfil,benign,0.0000,192.168.0.170
2031,ddos,benign,0.0000,192.168.0.128
2032,ddos,benign,0.0000,192.168.0.128
2033,exfil,benign,0.0000,192.168.0.170
2034,benign,ddos,0.0000,192.168.3.12
2035,ddos,benign,0.0000,192.168.0.128
2036,ddos,benign,0.0000,192.168.0.128
2037,ddos,benign,0.0000,192.168.0.128
2038,recon,benign,0.0000,192.168.0.128
2039,brute-force,ddos,0.0000,192.168.0.128
2040,benign,benign,0.0000,192.168.3.12
2041,ddos,benign,0.0000,192.168.0.128
2042,ddos,benign,0.0000,192.168.0.128
2043,recon,benign,0.0000,192.168.0.128
2044,injection,ddos,0.0000,192.168.0.128
2045,ddos,benign,0.0000,192.168.0.128
2046,recon,benign,0.0000,192.168.0.128
2047,benign,benign,0.0000,192.168.3.12
2048,recon,benign,0.0000,192.168.0.128
2049,ddos,benign,0.0000,192.168.0.128
2050,ddos,benign,0.0000,192.168.0.128
2051,brute-force,ddos,0.0000,192.168.0.128
2052,benign,ddos,0.0000,192.168.3.12
2053,ddos,benign,0.0000,192.168.0.128
2054,brute-force,ddos,0.0000,192.168.0.128
2055,ddos,benign,0.0000,192.168.0.128
2056,benign,ddos,0.0000,192.168.3.12
2057,brute-force,ddos,0.0000,192.168.0.128
2058,recon,benign,0.0000,192.168.0.128
2059,injection,ddos,0.0000,192.168.0.128
2060,exfil,benign,0.0000,192.168.0.170
2061,recon,benign,0.0000,192.168.0.128
2062,injection,ddos,0.0000,192.168.0.128
2063,brute-force,ddos,0.0000,192.168.0.128
2064,ddos,benign,0.0000,192.168.0.128
2065,recon,benign,0.0000,192.168.0.128
2066,ddos,benign,0.0000,192.168.0.128
2067,brute-force,ddos,0.0000,192.168.0.128
2068,ddos,benign,0.0000,192.168.0.128
2069,ddos,benign,0.0000,192.168.0.128
2070,brute-force,ddos,0.0000,192.168.0.128
2071,benign,benign,0.0000,192.168.3.12
2072,recon,benign,0.0000,192.168.0.128
2073,injection,brute-force,0.0000,192.168.0.128
2074,ddos,benign,0.0000,192.168.0.128
2075,brute-force,ddos,0.0000,192.168.0.128
2076,ddos,benign,0.0000,192.168.0.128
2077,recon,benign,0.0000,192.168.0.128
2078,injection,ddos,0.0000,192.168.0.128
2079,ddos,benign,0.0000,192.168.0.128
2080,recon,benign,0.0000,192.168.0.128
2081,brute-force,ddos,0.0000,192.168.0.128
2082,recon,benign,0.0000,192.168.0.128
2083,ddos,benign,0.0000,192.168.0.128
2084,brute-force,ddos,0.0000,192.168.0.128
2085,ddos,benign,0.0000,192.168.0.128
2086,ddos,benign,0.0000,192.168.0.128
2087,brute-force,ddos,0.0000,192.168.0.128
2088,brute-force,ddos,0.0000,192.168.0.128
2089,ddos,benign,0.0000,192.168.0.128
2090,ddos,benign,0.0000,192.168.0.128
2091,brute-force,ddos,0.0000,192.168.0.128
2092,ddos,benign,0.0000,192.168.0.128
2093,ddos,benign,0.0000,192.168.0.128
2094,recon,benign,0.0000,192.168.0.128
2095,recon,benign,0.0000,192.168.0.128
2096,recon,benign,0.0000,192.168.0.128
2097,ddos,benign,0.0000,192.168.0.128
2098,benign,benign,0.0000,192.168.3.12
2099,recon,benign,0.0000,192.168.0.128
2100,recon,benign,0.0000,192.168.0.128
2101,ddos,benign,0.0000,192.168.0.128
2102,recon,benign,0.0000,192.168.0.128
2103,ddos,benign,0.0000,192.168.0.128
2104,recon,benign,0.0000,192.168.0.128
2105,recon,benign,0.0000,192.168.0.128
2106,recon,benign,0.0000,192.168.0.170
2107,recon,benign,0.0000,192.168.0.128
2108,recon,benign,0.0000,192.168.0.128
2109,recon,benign,0.0000,192.168.0.128
2110,recon,benign,0.0000,192.168.0.128
2111,benign,ddos,0.0000,192.168.3.12
2112,recon,benign,0.0000,192.168.0.128
2113,ddos,benign,0.0000,192.168.0.128
2114,injection,ddos,0.0000,192.168.0.128
2115,recon,benign,0.0000,192.168.0.128
2116,benign,benign,0.0000,192.168.3.12
2117,recon,benign,0.0000,192.168.0.128
2118,recon,benign,0.0000,192.168.0.128
2119,ddos,benign,0.0000,192.168.0.128
2120,brute-force,ddos,0.0000,192.168.0.128
2121,ddos,benign,0.0000,192.168.0.128
2122,recon,benign,0.0000,192.168.0.128
2123,ddos,benign,0.0000,192.168.0.128
2124,ddos,benign,0.0000,192.168.0.128
2125,recon,benign,0.0000,192.168.0.128
2126,benign,benign,0.0000,192.168.3.12
2127,benign,ddos,0.0000,192.168.3.12
2128,recon,benign,0.0000,192.168.0.128
2129,benign,benign,0.0000,192.168.3.12
2130,ddos,benign,0.0000,192.168.0.128
2131,recon,benign,0.0000,192.168.0.128
2132,recon,benign,0.0000,192.168.0.128
2133,benign,ddos,0.0000,192.168.3.12
2134,ddos,benign,0.0000,192.168.0.128
2135,recon,benign,0.0000,192.168.0.128
2136,ddos,benign,0.0000,192.168.0.128
2137,recon,benign,0.0000,192.168.0.128
2138,recon,benign,0.0000,192.168.0.128
2139,brute-force,ddos,0.0000,192.168.0.128
2140,benign,benign,0.0000,192.168.3.12
2141,injection,ddos,0.0000,192.168.0.128
2142,benign,benign,0.0000,192.168.3.12
2143,injection,ddos,0.0000,192.168.0.128
2144,injection,ddos,0.0000,192.168.0.128
2145,brute-force,ddos,0.0000,192.168.0.128
2146,benign,ddos,0.0000,192.168.3.12
2147,injection,ddos,0.0000,192.168.0.128
2148,injection,ddos,0.0000,192.168.0.128
2149,recon,benign,0.0000,192.168.0.128
2150,recon,benign,0.0000,192.168.0.128
2151,ddos,benign,0.0000,192.168.0.128
2152,benign,ddos,0.0000,192.168.3.12
2153,recon,benign,0.0000,192.168.0.128
2154,injection,ddos,0.0000,192.168.0.128
2155,ddos,benign,0.0000,192.168.0.128
2156,ddos,benign,0.0000,192.168.0.128
2157,brute-force,ddos,0.0000,192.168.0.128
2158,ddos,benign,0.0000,192.168.0.128
2159,benign,benign,0.0000,192.168.3.12
2160,ddos,benign,0.0000,192.168.0.128
2161,ddos,benign,0.0000,192.168.0.128
2162,benign,benign,0.0000,192.168.3.12
2163,benign,benign,0.0000,192.168.3.12
2164,benign,benign,0.0000,192.168.3.12
2165,ddos,benign,0.0000,192.168.0.128
2166,ddos,benign,0.0000,192.168.0.128
2167,recon,benign,0.0000,192.168.0.128
2168,ddos,benign,0.0000,192.168.0.128
2169,ddos,benign,0.0000,192.168.0.128
2170,ddos,benign,0.0000,192.168.0.128
2171,benign,ddos,0.0000,192.168.3.12
2172,ddos,benign,0.0000,192.168.0.128
2173,recon,benign,0.0000,192.168.0.128
2174,ddos,benign,0.0000,192.168.0.128
2175,injection,ddos,0.0000,192.168.0.128
2176,injection,ddos,0.0000,192.168.0.128
2177,ddos,benign,0.0000,192.168.0.128
2178,ddos,benign,0.0000,192.168.0.128
2179,injection,ddos,0.0000,192.168.0.128
2180,recon,benign,0.0000,192.168.0.128
2181,injection,ddos,0.0000,192.168.0.128
2182,recon,benign,0.0000,192.168.0.128
2183,recon,benign,0.0000,192.168.0.128
2184,ddos,benign,0.0000,192.168.0.128
2185,benign,ddos,0.0000,192.168.3.12
2186,benign,ddos,0.0000,192.168.3.12
2187,brute-force,ddos,0.0000,192.168.0.128
2188,recon,benign,0.0000,192.168.0.128
2189,benign,ddos,0.0000,192.168.3.12
2190,injection,ddos,0.0000,192.168.0.128
2191,recon,benign,0.0000,192.168.0.128
2192,recon,benign,0.0000,192.168.0.128
2193,brute-force,ddos,0.0000,192.168.0.128
2194,benign,ddos,0.0000,192.168.3.12
2195,recon,benign,0.0000,192.168.0.128
2196,mqtt-mitm,benign,0.0000,192.168.0.1
2197,benign,benign,0.0000,192.168.3.12
2198,ddos,benign,0.0000,192.168.0.128
2199,injection,ddos,0.0000,192.168.0.128
2200,ddos,benign,0.0000,192.168.0.128
2201,exfil,benign,0.0000,192.168.0.170
2202,ddos,benign,0.0000,192.168.0.128
2203,ddos,benign,0.0000,192.168.0.128
2204,ddos,benign,0.0000,192.168.0.128
2205,recon,benign,0.0000,192.168.0.128
2206,benign,ddos,0.0000,192.168.3.12
2207,ddos,benign,0.0000,192.168.0.128
2208,recon,benign,0.0000,192.168.0.128
2209,benign,ddos,0.0000,192.168.3.12
2210,ddos,benign,0.0000,192.168.0.128
2211,ddos,benign,0.0000,192.168.0.128
2212,ddos,benign,0.0000,192.168.0.128
2213,ddos,benign,0.0000,192.168.0.128
2214,benign,benign,0.0000,192.168.3.12
2215,recon,benign,0.0000,192.168.0.128
2216,recon,benign,0.0000,192.168.0.128
2217,recon,benign,0.0000,192.168.0.128
2218,ddos,benign,0.0000,192.168.0.128
2219,recon,benign,0.0000,192.168.0.128
2220,recon,benign,0.0000,192.168.0.128
2221,ddos,benign,0.0000,192.168.0.128
2222,recon,benign,0.0000,192.168.0.128
2223,recon,benign,0.0000,192.168.0.128
2224,recon,benign,0.0000,192.168.0.128
2225,ddos,benign,0.0000,192.168.0.128
2226,ddos,benign,0.0000,192.168.0.128
2227,recon,benign,0.0000,192.168.0.128
2228,recon,benign,0.0000,192.168.0.128
2229,exfil,benign,0.0000,192.168.0.170
2230,injection,ddos,0.0000,192.168.0.128
2231,recon,benign,0.0000,192.168.0.128
2232,recon,benign,0.0000,192.168.0.128
2233,recon,benign,0.0000,192.168.0.128
2234,recon,benign,0.0000,192.168.0.128
2235,recon,benign,0.0000,192.168.0.128
2236,benign,ddos,0.0000,192.168.3.12
2237,recon,benign,0.0000,192.168.0.128
2238,ddos,benign,0.0000,192.168.0.128
2239,recon,benign,0.0000,192.168.0.128
2240,recon,benign,0.0000,192.168.0.128
2241,recon,benign,0.0000,192.168.0.128
2242,recon,benign,0.0000,192.168.0.128
2243,mqtt-mitm,benign,0.0000,192.168.0.152
2244,brute-force,ddos,0.0000,192.168.0.128
2245,recon,benign,0.0000,192.168.0.128
2246,brute-force,ddos,0.0000,192.168.0.128
2247,ddos,benign,0.0000,192.168.0.128
2248,ddos,benign,0.0000,192.168.0.128
2249,benign,ddos,0.0000,192.168.3.12
2250,injection,ddos,0.0000,192.168.0.128
2251,injection,ddos,0.0000,192.168.0.128
2252,recon,benign,0.0000,192.168.0.128
2253,recon,benign,0.0000,192.168.0.128
2254,recon,benign,0.0000,192.168.0.128
2255,brute-force,ddos,0.0000,192.168.0.128
2256,recon,benign,0.0000,192.168.0.170
2257,recon,benign,0.0000,192.168.0.128
2258,recon,benign,0.0000,192.168.0.128
2259,injection,ddos,0.0000,192.168.0.128
2260,benign,benign,0.0000,192.168.3.12
2261,benign,brute-force,0.0000,192.168.3.18
2262,recon,benign,0.0000,192.168.0.128
2263,recon,benign,0.0000,192.168.0.128
2264,ddos,benign,0.0000,192.168.0.128
2265,recon,benign,0.0000,192.168.0.128
2266,injection,ddos,0.0000,192.168.0.128
2267,brute-force,ddos,0.0000,192.168.0.128
2268,ddos,benign,0.0000,192.168.0.128
2269,recon,benign,0.0000,192.168.0.128
2270,benign,ddos,0.0000,192.168.3.12
2271,ddos,benign,0.0000,192.168.0.128
2272,benign,benign,0.0000,192.168.3.12
2273,ddos,benign,0.0000,192.168.0.128
2274,benign,benign,0.0000,192.168.3.12
2275,injection,ddos,0.0000,192.168.0.128
2276,recon,benign,0.0000,192.168.0.128
2277,ddos,benign,0.0000,192.168.0.128
2278,injection,ddos,0.0000,192.168.0.128
2279,ddos,benign,0.0000,192.168.0.128
2280,recon,benign,0.0000,192.168.0.128
2281,brute-force,ddos,0.0000,192.168.0.128
2282,recon,benign,0.0000,192.168.0.128
2283,ddos,benign,0.0000,192.168.0.128
2284,benign,ddos,0.0000,192.168.3.12
2285,ddos,benign,0.0000,192.168.0.128
2286,recon,benign,0.0000,192.168.0.128
2287,injection,ddos,0.0000,192.168.0.128
2288,injection,ddos,0.0000,192.168.0.128
2289,recon,benign,0.0000,192.168.0.128
2290,injection,ddos,0.0000,192.168.0.128
2291,ddos,benign,0.0000,192.168.0.128
2292,ddos,benign,0.0000,192.168.0.128
2293,recon,benign,0.0000,192.168.0.128
2294,recon,benign,0.0000,192.168.0.128
2295,recon,benign,0.0000,192.168.0.128
2296,brute-force,ddos,0.0000,192.168.0.128
2297,ddos,benign,0.0000,192.168.0.128
2298,recon,benign,0.0000,192.168.0.128
2299,recon,benign,0.0000,192.168.0.128
2300,ddos,benign,0.0000,192.168.0.128
2301,ddos,benign,0.0000,192.168.0.128
2302,recon,benign,0.0000,192.168.0.128
2303,ddos,benign,0.0000,192.168.0.128
2304,benign,ddos,0.0000,192.168.3.12
2305,benign,ddos,0.0000,192.168.3.12
2306,exfil,brute-force,0.0000,192.168.0.128
2307,ddos,benign,0.0000,192.168.0.128
2308,ddos,benign,0.0000,192.168.0.128
2309,recon,benign,0.0000,192.168.0.128
2310,ddos,benign,0.0000,192.168.0.128
2311,ddos,benign,0.0000,192.168.0.128
2312,recon,benign,0.0000,192.168.0.128
2313,recon,benign,0.0000,192.168.0.128
2314,ddos,benign,0.0000,192.168.0.128
2315,ddos,benign,0.0000,192.168.0.128
2316,ddos,benign,0.0000,192.168.0.128
2317,recon,benign,0.0000,192.168.0.128
2318,injection,ddos,0.0000,192.168.0.128
2319,ddos,benign,0.0000,192.168.0.128
2320,recon,benign,0.0000,192.168.0.128
2321,recon,benign,0.0000,192.168.0.128
2322,recon,benign,0.0000,192.168.0.128
2323,recon,benign,0.0000,192.168.0.128
2324,benign,benign,0.0000,192.168.3.12
2325,recon,benign,0.0000,192.168.0.128
2326,ddos,benign,0.0000,192.168.0.128
2327,injection,ddos,0.0000,192.168.0.128
2328,ddos,benign,0.0000,192.168.0.128
2329,recon,benign,0.0000,192.168.0.128
2330,benign,ddos,0.0000,192.168.3.12
2331,recon,benign,0.0000,192.168.0.128
2332,benign,ddos,0.0000,192.168.3.12
2333,benign,benign,0.0000,192.168.3.12
2334,ddos,benign,0.0000,192.168.0.128
2335,exfil,benign,0.0000,192.168.0.128
2336,brute-force,ddos,0.0000,192.168.0.128
2337,brute-force,ddos,0.0000,192.168.0.128
2338,ddos,benign,0.0000,192.168.0.128
2339,injection,ddos,0.0000,192.168.0.128
2340,exfil,benign,0.0000,192.168.0.170
2341,brute-force,ddos,0.0000,192.168.0.128
2342,brute-force,ddos,0.0000,192.168.0.128
2343,ddos,benign,0.0000,192.168.0.128
2344,ddos,benign,0.0000,192.168.0.128
2345,ddos,benign,0.0000,192.168.0.128
2346,ddos,benign,0.0000,192.168.0.128
2347,brute-force,ddos,0.0000,192.168.0.128
2348,recon,benign,0.0000,192.168.0.128
2349,recon,benign,0.0000,192.168.0.128
2350,recon,benign,0.0000,192.168.0.128
2351,brute-force,ddos,0.0000,192.168.0.128
2352,benign,ddos,0.0000,192.168.3.12
2353,recon,benign,0.0000,192.168.0.128
2354,ddos,benign,0.0000,192.168.0.128
2355,brute-force,ddos,0.0000,192.168.0.128
2356,benign,benign,0.0000,192.168.3.12
2357,recon,benign,0.0000,192.168.0.128
2358,recon,benign,0.0000,192.168.0.128
2359,ddos,benign,0.0000,192.168.0.128
2360,ddos,benign,0.0000,192.168.0.128
2361,benign,ddos,0.0000,192.168.3.12
2362,recon,benign,0.0000,192.168.0.128
2363,recon,benign,0.0000,192.168.0.128
2364,brute-force,ddos,0.0000,192.168.0.128
2365,ddos,benign,0.0000,192.168.0.128
2366,recon,benign,0.0000,192.168.0.128
2367,recon,benign,0.0000,192.168.0.128
2368,ddos,benign,0.0000,192.168.0.128
2369,injection,ddos,0.0000,192.168.0.128
2370,ddos,benign,0.0000,192.168.0.128
2371,ddos,benign,0.0000,192.168.0.128
2372,recon,benign,0.0000,192.168.0.128
2373,recon,benign,0.0000,192.168.0.128
2374,ddos,benign,0.0000,192.168.0.128
2375,recon,benign,0.0000,192.168.0.128
2376,recon,benign,0.0000,192.168.0.128
2377,recon,benign,0.0000,192.168.0.128
2378,recon,benign,0.0000,192.168.0.128
2379,benign,ddos,0.0000,192.168.3.12
2380,recon,benign,0.0000,192.168.0.128
2381,ddos,benign,0.0000,192.168.0.128
2382,ddos,benign,0.0000,192.168.0.128
2383,recon,benign,0.0000,192.168.0.128
2384,brute-force,ddos,0.0000,192.168.0.128
2385,ddos,benign,0.0000,192.168.0.128
2386,ddos,benign,0.0000,192.168.0.128
2387,recon,benign,0.0000,192.168.0.128
2388,benign,ddos,0.0000,192.168.3.12
2389,injection,ddos,0.0000,192.168.0.128
2390,recon,benign,0.0000,192.168.0.128
2391,recon,benign,0.0000,192.168.0.128
2392,recon,benign,0.0000,192.168.0.128
2393,benign,ddos,0.0000,192.168.3.12
2394,benign,ddos,0.0000,192.168.3.12
2395,ddos,benign,0.0000,192.168.0.128
2396,ddos,benign,0.0000,192.168.0.128
2397,recon,benign,0.0000,192.168.0.128
2398,injection,ddos,0.0000,192.168.0.128
2399,ddos,benign,0.0000,192.168.0.128
2400,recon,benign,0.0000,192.168.0.128
2401,ddos,benign,0.0000,192.168.0.128
2402,benign,ddos,0.0000,192.168.3.12
2403,injection,ddos,0.0000,192.168.0.128
2404,ddos,benign,0.0000,192.168.0.128
2405,ddos,benign,0.0000,192.168.0.128
2406,recon,benign,0.0000,192.168.0.128
2407,recon,benign,0.0000,192.168.0.128
2408,recon,benign,0.0000,192.168.0.128
2409,injection,brute-force,0.0000,192.168.0.128
2410,injection,ddos,0.0000,192.168.0.128
2411,recon,benign,0.0000,192.168.0.128
2412,benign,benign,0.0000,192.168.3.12
2413,ddos,benign,0.0000,192.168.0.128
2414,brute-force,ddos,0.0000,192.168.0.128
2415,ddos,benign,0.0000,192.168.0.128
2416,brute-force,ddos,0.0000,192.168.0.128
2417,recon,benign,0.0000,192.168.0.128
2418,recon,benign,0.0000,192.168.0.128
2419,recon,benign,0.0000,192.168.0.128
2420,benign,benign,0.0000,192.168.3.12
2421,recon,benign,0.0000,192.168.0.128
2422,recon,benign,0.0000,192.168.0.128
2423,recon,benign,0.0000,192.168.0.128
2424,injection,ddos,0.0000,192.168.0.128
2425,injection,ddos,0.0000,192.168.0.128
2426,recon,benign,0.0000,192.168.0.128
2427,ddos,benign,0.0000,192.168.0.128
2428,benign,ddos,0.0000,192.168.3.12
2429,ddos,benign,0.0000,192.168.0.128
2430,benign,ddos,0.0000,192.168.3.12
2431,ddos,benign,0.0000,192.168.0.128
2432,recon,benign,0.0000,192.168.0.128
2433,ddos,benign,0.0000,192.168.0.128
2434,benign,ddos,0.0000,192.168.3.12
2435,benign,benign,0.0000,192.168.3.12
2436,ddos,benign,0.0000,192.168.0.128
2437,ddos,benign,0.0000,192.168.0.128
2438,benign,benign,0.0000,192.168.3.12
2439,recon,benign,0.0000,192.168.0.128
2440,benign,benign,0.0000,192.168.3.12
2441,ddos,benign,0.0000,192.168.0.128
2442,benign,benign,0.0000,192.168.3.12
2443,ddos,benign,0.0000,192.168.0.128
2444,recon,benign,0.0000,192.168.0.128
2445,recon,benign,0.0000,192.168.0.128
2446,ddos,benign,0.0000,192.168.0.128
2447,benign,benign,0.0000,192.168.3.12
2448,ddos,benign,0.0000,192.168.0.128
2449,recon,benign,0.0000,192.168.0.128
2450,ddos,benign,0.0000,192.168.0.128
2451,recon,benign,0.0000,192.168.0.128
2452,benign,benign,0.0000,192.168.3.12
2453,benign,ddos,0.0000,192.168.3.12
2454,ddos,benign,0.0000,192.168.0.128
2455,benign,benign,0.0000,192.168.3.12
2456,recon,benign,0.0000,192.168.0.128
2457,ddos,benign,0.0000,192.168.0.128
2458,benign,benign,0.0000,192.168.3.12
2459,ddos,benign,0.0000,192.168.0.128
2460,recon,benign,0.0000,192.168.0.128
2461,benign,ddos,0.0000,192.168.3.12
2462,ddos,benign,0.0000,192.168.0.128
2463,brute-force,ddos,0.0000,192.168.0.128
2464,ddos,benign,0.0000,192.168.0.128
2465,recon,benign,0.0000,192.168.0.128
2466,recon,benign,0.0000,192.168.0.128
2467,ddos,benign,0.0000,192.168.0.128
2468,ddos,benign,0.0000,192.168.0.128
2469,recon,benign,0.0000,192.168.0.128
2470,injection,ddos,0.0000,192.168.0.128
2471,ddos,benign,0.0000,192.168.0.128
2472,benign,ddos,0.0000,192.168.3.12
2473,recon,benign,0.0000,192.168.0.128
2474,ddos,benign,0.0000,192.168.0.128
2475,benign,benign,0.0000,192.168.3.12
2476,ddos,benign,0.0000,192.168.0.128
2477,ddos,benign,0.0000,192.168.0.128
2478,recon,benign,0.0000,192.168.0.128
2479,ddos,benign,0.0000,192.168.0.128
2480,recon,benign,0.0000,192.168.0.128
